Bank,review_text,review_score
TPBank Mobile,Bank cùi bắp...,1
TPBank Mobile,Dạo gần đây app quá lag vào ko thể giao dịch gì đc đề nghị bộ phận kỹ thuật xem lại chứ ko vào được thật bực mình,1
TPBank Mobile,"lag, chậm ko vào đc. Ko biết code kiểu gì, kinh nghiệm thấp",1
TPBank Mobile,Cập nhật xong rất tệ tệ vô cùng không thể đăng nhập cũng không thể giao dịch,1
TPBank Mobile,Nên tích hợp tính năng gửi tiết kiệm định kì trên ứng dụng này,5
TPBank Mobile,"Cuộc gọi tính cước là 2k/ phút, gọi cuộc nào cũng báo là tất cả đường dây đang bận, và cứ mỗi cuộc đều mất gần 1’ để tới cái bước gặp nhân viên tư vấn, nhạc chờ quen thuộc cứ vang lên, tiền cước gọi vẫn trừ mà ko gặp được nhân viên tư vấn.",1
TPBank Mobile,Thực hiện lệnh chuyển tiền xong đến màn hình etoken bấm xác thực để hoàn thành. mà bấm xác thực cứ báo là token ko đúng mà rõ ràng tgian token vẫn còn. ấn vào ô để nhập token cx k nhấn được. giờ không chuyển đc tiền,2
TPBank Mobile,Không thể tra cứu được khoản giao dịch khi chọn khoảng thời gian!,1
TPBank Mobile,"App chuyển tiền bị đơ ở step xác nhận, spam noti",1
TPBank Mobile,App cùi. Cập nhật xong ko chuyển đc tiền. Toàn báo etoken lỗi,1
TPBank Mobile,chưa thấy app nào hay lỗi như app này huhu saoo mà không dùng tiền để nâng cấp app thay vì dùng cho mkt vậy :(( chán thật sự ý,1
TPBank Mobile,Tích hợp eToken vào app TPBank mobile phiền thật sự!,1
TPBank Mobile,"Từ lúc xác nhận tích hợp etoken với app TPbank này, phần mềm liên tục bị lỗi. Mình còn không đăng nhập được vào để kiểm tra số tiền trong thẻ! Không hiểu là đang cải tiến hay cải lùi?????",1
TPBank Mobile,Đã có rất nhiều livebank được xây thêm nhưng trong ứng dụng vẫn chưa cập nhật địa điểm. Vui lòng cập nhật thêm để ngừoi dụng tiện hơn nhé.,4
TPBank Mobile,"Thông báo hôm nay app tpbank và app tpbank otp gộp chung làm một . 
Sao chuyển tiền vẫn yêu cầu dùng app otp",3
TPBank Mobile,Chuyển nhận tiền từ ngân hàng khác xử lí rất lâu tình trạng này xảy ra liên tục trong một vài tháng gần đây. Tôi rất bức xúc,1
TPBank Mobile,Thật sự là app này quá phức tạp và bất tiện khi phải qua quá nhiều thao tác. Thật mất thời gian!,1
TPBank Mobile,"App online gì mà lúc cần thanh toán, cần chuyển tiền thì bảo trì không cách nào vào app được. Bảo trì cũng không thông báo 1 câu. Nửa đêm không bảo trì, cứ 9-10h sáng là bảo trì. Chán không tả nổi",1
TPBank Mobile,"Mình dùng loại xài 2 app song song, 1 app là để lấy otp, 1 app là ebanking, chứ k đk otp gửi qua tin nhắn. Thế nhưng cách lấy otp bằng app otp etoken liên tục lỗi và mã otp đó nhập để xác thực qua app ebanking báo sai suốt. Tp bank xem lại trường hợp này nhé. Báo lỗi sai hoài chứ k phải 1,2 lần gì đâu. Cái này mà làm gì được top 1 ứng dụng tài chính chứ, điêu quá !!!!",1
TPBank Mobile,Quá rườm rà quá chán,1
TPBank Mobile,"Lỗi không thể paste đc số tài khoản vào, rất bất tiện cần xử lí ngay. App còn thường xuyên bảo trì, lỗi không ck được, cây live bank thường xuyên lỗi ko thể nhét vào tk. Những ngày đầu dùng rất ok nhưng càng ngày càng tệ",1
TPBank Mobile,"Từ ngày mời Sơn Tùng MTP về, có vẻ TPB hết tiền đầu tư vào app và system. Thường xuyên ko kết nối đc máy chủ, trong khi wifi chạy phè phè. Đợt trc ng khác gửi tiền từ ngân hàng khác 24/7, mà bị lỗi, 4 ngày sau mới nhận đc tiền",1
TPBank Mobile,Chuyển tiền 24/7 hay bị lỗi,2
TPBank Mobile,App siêu lag,1
TPBank Mobile,Thường xuyên lỗi hệ thống gây ảnh hưởng người dùng. Tổng đài gọi liên tục không ai nghe máy. Tiền gọi tổng đài 400-500k cũng không gặp được. Tệ,1
TPBank Mobile,đăng nhập app lần nào cũng bị lỗi. đã cài nhận diện khuôn mặt cung bị lỗi luôn vẫn phải nhập pass như thường. đăng nhập trên web thì k vào đc . Công nghệ thua xa mấy cái vì điện tử mà đòi ứng dụng số 1 VN. Cài xong bực mình quá,1
TPBank Mobile,"Không thể nào paste số tk từ bàn phím. Chạm vào textbox là nhảy loạn xạ, chỉ còn cách nhập tay.",3
TPBank Mobile,Tại sao mà mấy nay đề không vào được vậy. Lâu lắm rồi cx không dùng vân tay được. Đếm bây giờ nhập mật khẩi cũng toàn lỗi. Mặ dù mạng wifi vẫn nhắn tin nghe gọi bình thường,1
TPBank Mobile,App chậm như rùa (trong khi các app bank khác vẫn nhanh nhé),1
TPBank Mobile,Bản cập nhật này tính năng paste stk vào trường nhập stk rất dở. Trên ios rất khó thực hiện. Lần nào t cũng phải nhập tay từng số chứ ko paste đc. Hy vọng app sẽ sớm đc cập nhật,1
TPBank Mobile,"Ko biết tester bên đội IT ngân hàng đã check chưa, sao để bug mà lên go live, đăng nhập vân tay toàn bị lỗi ko đăng nhập được.",1
TPBank Mobile,"App rất nhiều lỗi không thể đăng nhập, khi có lỗi không thể liên hệ hotline cũng như là không thể liên hệ trợ lý ảo. TPBank vừa mất đi một khách hàng sau nhận xét này.",1
TPBank Mobile,App hay bị lỗi vặt khi kết nối với các trang mua hàng. Hiện tại tính năng đăng nhập bằng FaceID đã hư mấy tháng rồi vẫn không sửa.,1
TPBank Mobile,"Giao diện nổi bật, màu sắc bắt mắt, các tính năng tiện lợi, dễ dàng sử dụng, thao tác đơn giản, nhanh chóng. Quan trọng được miễn phí dịch vụ nên mình rất thích, sẽ ủng hộ TPBank lâu dài.",5
TPBank Mobile,"App lúc đăng nhập được, lúc thì load cả buổi không vào được, rất bất tiện khi đang gấp để bank tiền nhưng đăng nhập mãi không được",1
TPBank Mobile,"App cùi dã man, thay đổi số dư mà thông báo toàn tới chậm trong khi mấy app ngân hàng khác hiện thông báo liền. Otp thì tách riêng ra 1 app khác k hiện bên trong app hơi bị bất tiện",1
TPBank Mobile,"- Phần nhập OTP nên chuyển sang chỉ cho nhập số. Phần nhập có 6 chữ số. Mặc định là bàn phím chữ. Nhập xong 1 số bàn phím lại chuyển về chữ. Khá bất tiện
- Phần tra cứu thông tin tài khoản. Nên có thêm mục tra cứu gói tài khoản đang dùng
- Nên bỏ hoặc thiết kế lại phần ảnh hoặc video khi vừa khởi động ứng dụng. Khá dài dòng và mờ, gây nặng app nữa. Những người cần thanh toán nhiều. Bật app lên nhiều lần thấy khá bất tiện. 

Feedback vậy thôi. Chắc chả ai đọc đâu. Thấy có nhiều người feedback vụ OTP 2 năm rồi vẫn chưa fix 🐧🐧🐧.

Nhìn app đoán làm bằng reactnative 🐧. Hiệu ứng lắm + optimize kém -> performance kém. 🐧",4
TPBank Mobile,Ngân hàng trực tuyến lừa đảo. Khoá nick vô duyên vô cớ của người ta. K cho sử dụng hay kích hoạt tại chi nhánh phải báo chứ nạp mẹ tiền vào rồi xong khoá mất 2 nick. Tất cả mọi thủ tục đều online tới hẳn khi giao dịch nhưng muốn làm cái gì lại bắt ra chi nhánh thế bỏ chữ trực tuyến xuống đi. Liên kết với ví điện tử chỉ tải lại trang k báo lỗi hay là cần thực hiện gì. App quá tệ cần được gỡ bỏ,1
TPBank Mobile,App rất hữu ích!,5
TPBank Mobile,App đã tốt hơn nhiều. Nhưng cái animation khởi động quá rườm rà. Nên loại bớt.,4
TPBank Mobile,Bản cập nhật mới nhất không hiện thông báo thay đổi số dư tài khoản,2
TPBank Mobile,sau khi update thông báo ko hoạt động,4
TPBank Mobile,"Notification push lại không hoạt động rồi. Lúc báo lúc không và cũng không có âm thanh báo đến. App còn một số lỗi UI/UX cần test kỹ hơn chứ đã làm app mới thì làm cho có tâm giùm. Mất cả chức năng thay đổi chỉ thị tiết kiệm khi đến hạn cho các khoản tiết kiệm điện tử mà chỉ có nút tất toán. Khi nhập otp bấm nào nút mở etoken thì điều hướng qua app store sau đó mới mở etoken quá mất thời gian, nên mở trực tiếp etoken luôn. Bản đồ tìm livebank thì cập nhật thiếu tùm lum không đầy đủ như tra cứu trên web. Ông coder update lại hộ tôi phát. Ngân hàng dịch vụ ok và đầu tư tốt, marketing tốt nhưng ông code app lại quá chán, làm không có tâm và lại đi mua feedback nâng xếp hạng nữa chứ, mất thiện cảm.",3
TPBank Mobile,The English translation is awful!,4
TPBank Mobile,"Mới cập nhật nên chưa quen giao diện mới lắm. Nhìn chung các tính năng hiển thị rõ ràng, đầy đủ, đã sửa lỗi quét QR. Tuy nhiên mình đang dùng ip XS thì thấy hiển thị chữ hơi nhỏ, icon to hơn chút cũng được. Ở màn hình thanh toán hoá đơn thì nút back hơi gần tai thỏ nên khó bấm, nên điều chỉnh lại và thêm tính năng swipe left để back thì tiện hơn. Giao diện khởi động tuy đẹp nhưng tốn thời gian, không cần thiết có đoạn intro trước khi vào màn hình đăng nhập như vậy.",4
TPBank Mobile,App này rất hữu dụng!,5
TPBank Mobile,"App ok, nhưng load khá chậm so với cái app của ngân hàng khác. Mong dev cải thiện thêm nữa.",2
TPBank Mobile,Sau khi update mình nghĩ sẽ tương thích với iPhone C. Ai ngờ nó bé lại như iPhone 4 :(,2
TPBank Mobile,Được quảng cáo mấy hôm nay là etoken sẽ tích hợp vào app 5/12. Nhưng update rồi cũng chả thấy đâu. Tập đoàn công nghệ mà làm cái app cùi hơn cả ngân hàng nhà nước.,3
TPBank Mobile,K hiểu nổi mục đích của việc BẮT BUỘC NHẬP TAY stk này là gì??!!,1
TPBank Mobile,Chưa sử dụng được gì bị khoá tk . Ae mọi người nên lựa chọn ngân hàng khác mà sử dụng bidv Techcombank mb vp là yên tâm,1
TPBank Mobile,Quá thất vọng với app này !!! Tỷ lệ giao dịch bị chậm và bị lỗi ngày càng cao !!! Quá tệ !!!,1
TPBank Mobile,Nhập mã giới thiệu: RR0MBPP7 ( số không nha) để nhận 70k.,5
TPBank Mobile,Khi vừa mở app lên và sau khi đăng nhập app tự động đọc clipboard của điện thoại. Báo lâu rồi ko sửa. Hay là team dev muốn lấy thông tin người dùng?,1
TPBank Mobile,"Không xem được sao kê
Ngày đến hạn thanh toán bị lỗi, giờ tháng 7 rồi mà cứ hiện 25/06. Chả biết ngày nào chốt sao kê nữa? Tổng đài gọi hết 30k vẫn chưa tiếp cận được tổng đài viên. 
Thua Homecredit nữa",1
TPBank Mobile,Ae tránh bị lừa đảo bắt đăng ký r tải app tnex và cake để nhận tiền nha,1
TPBank Mobile,Ứng dụng nhận diện khuôn mặt để tạo tài khoản rất tệ. Đừng tải :),1
TPBank Mobile,Tải lâu lắm luôn ạ,2
TPBank Mobile,Ngân hàng ko fix lỗi à,1
TPBank Mobile,Tổng đài quá tệ lần nào cũng bắt chờ cả tiếng cháy hết tiền đth vẫn chưa giải quyết đc công việc. Chuyển tiền lỗi 2 ngày liên tiếp báo hại mình công việc chậm trễ. Quá tệ thật sự quá tệ...,1
TPBank Mobile,"Nhập mã giới thiệu: RBBPGK1J nhận ngay 100.000VNĐ sau 1giờ nhập mã ,tiêu dùng thả ga",5
TPBank Mobile,"App tốt, tự tạo TK online + số đẹp mà k cần phải ra ngân hàng",5
TPBank Mobile,Lừa người,1
TPBank Mobile,"Cứ tầm tối từ 21h trở lên lại lỗi vô aap chuỷen tien k dc . Hoặc chuyển bị lỗi rồi treo tiền tới 2,3 ngày mới nhận dc",3
TPBank Mobile,"App chỉ được vẻ ngoài, 1 tháng lỗi chục lần, mỗi lần vài ngày",1
TPBank Mobile,Cả ngày báo quá tải truy cập,2
TPBank Mobile,App lỗi và bảo trì liên tục,1
TPBank Mobile,bảo trì lâu và đúng vào giờ hành chính cần để chuyển tiền lại k có,1
TPBank Mobile,"Hệ thống của NH tiếng là công nghệ số 1 mà hay lag, kém ổn định hơn VCB. 
Rất thất vọng.",2
TPBank Mobile,"Update phiên bản mới xong faceid lỗi liên tục, up lên gì kỳ vậy, ko có bản khắc phục đi chứ",2
TPBank Mobile,"App nặng quá, lúc cần app cứ bị giờ cao điềm load hoài . Có chuyện gấp k làm được gì",3
TPBank Mobile,"Ko hiểu bên ngân hàng bị gì mà sao app suốt ngày lỗi thế nhỉ,uổng công bao nhiêu lâu nay mình tin tưởng sử dụng,các bạn nên xem lại dịch vụ làm việc của mình",1
TPBank Mobile,Thỉnh thoảng hơi lag nhưng nhìn chung ổn hơn so với các app ngân hàng khác.,5
TPBank Mobile,App lỗi ko sử dụng được không lo sửa lo đi lươn lẹo ;))),1
TPBank Mobile,"App làm ăn chán òm, mạng lag chuyển tiền ko được, nhận cũng ko được",1
TPBank Mobile,Suốt ngày bảo trì,1
TPBank Mobile,App rất lỗi hi vọng ngân hàng khắc phục điểm này,1
TPBank Mobile,Bọn code ng vcc,1
TPBank Mobile,"Dịch vụ khách hàng quá tệ. Nhân viên làm việc thái độ phục vụ tồi, giao dịch vô cùng chậm, nhiều bàn giao dịch trống nhưng không hề bổ sung nhân sự. Một trải nghiệm quá tệ",1
TPBank Mobile,Đang có việc cần chuyển khoản vào danh sách đã chuyển tiền không có hiển thị người đã chuyển.,1
TPBank Mobile,"xác thực khuôn mà mà làm theo chục lần ko đc, học lại các app ngân hàng khác nha",1
TPBank Mobile,"Step: 
1. Token expired
2. Chờ có token mới
3. Chuyển khoản 
=>> k hiển thị màn hình chuyển khoản thành công. Chuyển user ra màn hình chính",4
TPBank Mobile,App như cđb,1
TPBank Mobile,"Sao app lại không hợp lệ thông báo bị lỗi kh hợp với tk vậy chứ , trong khi đó tiền còn trong tk mà k lấy lại được app db",1
TPBank Mobile,Có cái biến động số dư mà khắc phục từ năm này qua năm nọ vẫn không hết quá chậm,1
TPBank Mobile,lỗi etoken rất nguy hiểm,1
TPBank Mobile,"Liên hệ rất lằng nhằng, làm ăn chán đời !!",1
TPBank Mobile,"Mọi thứ rất hữu ích trừ việc nhận thông báo giao dịch rất chậm, có khi vài tiếng nên rất bất tiện. Monh đội ngũ app có thể cải thiện ạ.",3
TPBank Mobile,"Cho xoá danh bạ tài khoản ngân hàng đã lưu mà không cho xoá danh bạ ví điện tử đã lưu.
—-> Yêu cầu bổ sung tính năng này.",1
TPBank Mobile,"Quảng cáo đăng ký online được mà khi đăng ký lại bắt ra trụ atm, khó hiểu ?",1
TPBank Mobile,"Hi Team,

App rất tuyệt vời, nhưng có thể đăng nhập ngay lập tức bằng faceid vào app được không. 
Hiện tại khi khởi động app phải load hình ảnh logo khá rườm rà. 

Thanks.",4
TPBank Mobile,"Lúc đăng ký online dùng khoản một thời gian mỗi tháng trừ 11.000, sau đó bị trừ tiếp 99.000 phí thường niên thẻ visa trong khi chưa kích hoạt thẻ. Sẽ ngưng sử dụng từ đây, trải nghiệm quá tệ.",1
TPBank Mobile,Hy vọng ngân hàng có thêm tính năng add thẻ vào apple pay ạ,5
TPBank Mobile,sao app hnay k vào được. vậy mn có ai giống mình k bực vl,2
TPBank Mobile,Lừa đảo,1
TPBank Mobile,TỆ,1
TPBank Mobile,cải thiện ux/ui tốt hơn xưa,5
TPBank Mobile,"Có thể để cái giao diện mới cũng được, mà mong có thể giữ chức năng sao chép tài khoản",4
TPBank Mobile,"App pasted text from user’s clipboard for no reasons. That’s a HUGE security issue.
Also their token+ were often out-of-sync causing transactions couldn’t finish leading to troubles.
One star.",1
TPBank Mobile,"Tính năng sao chép stk đâu rồi ạ, không còn thấy trên phiên bản mới",4
TPBank Mobile,Ủa tạo tài khoản onl mà nhận cái mặt mấy lần không được rồi tạo sao?? =))),4
TPBank Mobile,Tp cake,1
TPBank Mobile,"Cho đăng ký online xong khoá tài khoản bắt cầm cmnd ra ngân hàng làm lại, chẳng khác gì ra ngân hàng mở tk",1
TPBank Mobile,"App dùng tốt, nhanh, nhưng lỗi hơi nhiều từ bản 10.10.89. Sử dụng 2 thiết bị cùng lúc sẽ không sử dụng được khuôn mặt, vân tay để xử lý giao dịch trên thiết bị không có etoken. Cài đặt mới bao lần vẫn bị.",3
TPBank Mobile,app dỡ! có việc nhận diện khuôn mặt cũng k xong!,1
TPBank Mobile,"Ngân hàng ncc , lỗi lên lỗi xuống , đừng nên xài cái ngân hàng rác này nhé mn",1
TPBank Mobile,"App dùng cực kì tệ, mặc dù là một ngân hàng lớn nhưng lại không hề quan tâm đến cảm nhận của người dùng, hơi tí là lỗi hở ra cái là lỗi khiến người dùng cực kì khó chịu",1
TPBank Mobile,App liên tục bị lỗi mã OTP ko dùng được !!,1
TPBank Mobile,"Thao tác đăng nhập bị lỗi liên tục, ra quầy cũng ko giải quyết được. Tạm biệt TPbank",1
TPBank Mobile,"Không tìm thấy mục copy số tài khoản để gửi cho người khác.
Phải tự tay gõ lại, dễ sai sót.",3
TPBank Mobile,Nhớ nhập mã giới thiệu NOBI7RQ6 để được nhận 50k vào tài khoản mọi người nhé,5
TPBank Mobile,Chán thế ko biết,2
TPBank Mobile,Hệ thống một ngân hàng mà rất hay gặp tình trạng quá tải không truy cập được.,1
TPBank Mobile,"App sao cứ không hỗ trợ, xoá rồi tải lại mãi vậy.",1
TPBank Mobile,App suốt ngày đăng nhập k đc. cứ loading. chán thật,1
TPBank Mobile,Chưa kịp vào đã khoá tk,1
TPBank Mobile,"Chất lượng app thực sự tệ và mang tới phiền phức cho khách hàng, mỗi lần đổi mật khẩu là một trình tự dài lê thê và phải cần tới ba cuộc gọi lên tổng đài. Mỗi tư vấn viên lại cho một cách xử lý khác nhau rồi cuối cùng vẫn phải tổng đài mở mới dùng được. App thông báo loạn cào cào, không đúng lỗi. Quá tệ",1
TPBank Mobile,Đúng ngân hàng rác không nhận lương t xoá lâu r,1
TPBank Mobile,Bản cập nhật vẫn gặp lỗi tích hợp e.token mặc dù đã thực hiện tích hợp trước đó nhiều lần,1
TPBank Mobile,Ứng dụng chán quá,1
TPBank Mobile,Hệ thống bảo mật không rõ ràng . Quá phúc tạp . Mới đăng ký lần đầu đã bị lỗi.,1
TPBank Mobile,"Cập nhật xong tệ chưa từng thấy. Ko thể giao dịch bất cứ gì, cứ load mãi. Hôm 23/5/22 cần ck gấp nhưng load mãi trong 2 tiếng đồng hồ. Và ko ck cho bất cứ ngân hàng nào được. Tệ",1
TPBank Mobile,Cập nhật phiên bản xong lag kinh khủng,1
TPBank Mobile,K biết diễn tả sao ạ,1
TPBank Mobile,"Quá nguy hiểm, những ai copy mật khẩu không nên bật app này. Có thể sẽ bị lộ mật khẩu",2
TPBank Mobile,"Càng update càng tệ, mất cái danh sách tài khoản đã ghim, app tự tạo thêm tài khoản mà kêu xoá không ai phản hồi, giờ free ck rồi qua vcb hoặc Acb xài cho tiện, app ngon",1
TPBank Mobile,Chất lượng tuyệt vời nhưng giao diện làm e tuột mood bấm dô quá ạ🥹🥹🥹,5
TPBank Mobile,App online mà không cho đăng ký online bắt ra quầy trực tiếp. Vậy thôi chứ xài chi nữa,1
TPBank Mobile,Áp hay,5
TPBank Mobile,App tự tạo thẻ ảo visa rồi trừ phí thường niên,1
TPBank Mobile,"Thân gửi phòng “mảketing” app ngân hàng chứ không phải ví điện tử, thông báo ít thôi!!! Từ đêm tới ngày thông báo miết",1
TPBank Mobile,Chờ hoài không thấy mã gửi về để xác minh tài khoản cho 1 sao,1
TPBank Mobile,"Trải nghiệm Siêu tệ, vô cùng bất tiện khi gặp lỗi và ko thể chuyển khoản nâng cao",1
TPBank Mobile,Notification của TP Bank quá chậm so với app của các ngân hàng khác. Thông báo biến động số dư phải 5 đến 10 giây mới nhận được!!,1
TPBank Mobile,"Lỗi chuyển tiền và báo tin nhắn giao dịch rất chậm, thậm chí ko báo. App lỗi liên tục, thường ko login / và chuyển tiền sau 21-22h được",1
TPBank Mobile,App gì mà lúc nào cũng bắt gọi lên tổng đài lấy mã eToken+. Tháng nhập không biết bao nhiêu lần,1
TPBank Mobile,Nên hiển thị tổng số tiền trong tài khoản tiết kiệm để dễ đang theo dõi,4
TPBank Mobile,"mở tài khảon rườm rà ,khó",1
TPBank Mobile,Gửi nhanh từ ngân hàng khác qua gần 1 ngày chưa thấy báo có. Mấy ngân hàng khác bắn cái nhận ngay. Được cái mã đẹp còn quá tệ,1
TPBank Mobile,App tiện lợi lắm ạ,4
TPBank Mobile,Tạo tk online xong chẳg dùng được. Định rườm rà. Tiền kẹt k chuyển đc. Khuyên mng nên đổi NK khác,1
TPBank Mobile,"App mấy tháng nay lúc vào đc lúc ko, chán thực sự",1
TPBank Mobile,Lỗi lên lỗi xuống dăm bữa nửa tháng lại lỗi :)) Sớm chuyển ngân hàng thoy 🥲🥲,1
TPBank Mobile,Hỗ trợ rất kém phí còn đắt,1
TPBank Mobile,Always clears your login settings such as passwords or Face ID everything single update.  Very annoying,1
TPBank Mobile,Buổi sáng đăng nhập app chờ hàng tiếng đồng hồ mới xong :),1
TPBank Mobile,"App xài ổn, nhưng các cây live Bank  của Ngân Hàng TP Bank ko hề ổn tí nào cả. Lần nào đi gửi tiền cũng thấy báo lỗi đang bảo trì, đi 1,2 cây ko sao, chạy đến 4,5 cây live bạn khác nhau, cây nào cũng báo lỗi, rất mất thời gian, công sức.",1
TPBank Mobile,"thi thoảng ko đăng nhập vào đc , app báo sai thông tin tk mk, 1 lúc sau lại vào đc. không hiểu kiểu gì, rất khó chịu",1
TPBank Mobile,"Ngân hàng tốt, dịch vụ khách hàng từ bảo vệ đến giao dịch viên ai cũng chuyên nghiệp 10 điểm",5
TPBank Mobile,Tạo tài khoản xong vào không được,1
TPBank Mobile,"App tệ, đăng nhập đúng hết tk lẫn mật khẩu cứ báo sai miết, lỗi nữa nên thất vọng :((",1
TPBank Mobile,app như bòi ý đăng nhập cứ báo lỗi không thể kết nối đến máy chủ tức vkl,1
TPBank Mobile,"Ngân hàng rác rưởi, đăng ký cứ lỗi liên tục.",1
TPBank Mobile,Tôi có gửi tiết kiệm = app. Nay cập nhật xog vào kiểm tra ko thấy tiền nữa là sao. App load rõ lâu. Ngày xưa rất thích ngân hàng này. Nhưng giờ từ nhân viên đến cái app đều tệ.,1
TPBank Mobile,App hay bị lỗi không đăng nhập được cần gấp mà như vậy làm bực mình,1
TPBank Mobile,Bật tính năng thôi báo mà ck không thấy thông báo đâu?,1
TPBank Mobile,"Tốt, ngân hàng có tiền thưởng nhanh chóng",5
TPBank Mobile,App tệ và khoá tài khoản khi đang dùng bình thường,1
TPBank Mobile,đòi mã xác nhận nhưng lại không gửi tin nhắn,1
TPBank Mobile,App dùng tốt,5
TPBank Mobile,"Có cái mặt bắt quay hoài chã xong, rõ chán",1
TPBank Mobile,Bọn lừa đảo . Ứng dụng quá tệ,1
TPBank Mobile,Bịp lắm mọi người ạ,1
TPBank Mobile,Sập app,1
TPBank Mobile,App như đầu buồiii. Lỗi đăng nhập không có mạng mà rõ Wifi 5 cọc xem youtube ầm ầm.,1
TPBank Mobile,Cây ATM xài vài ngày bảo trì 3 tuần . Nhưng vẫn cho 5* vì ứng dụng nhận diện khuôn mặt và vân tay rút nạp tiền rất tiên .,5
TPBank Mobile,Làm ăn ngày càng tệ điện lên tổng đài xin cấp mk mà đi cấp etoken,1
TPBank Mobile,"Khinh thường khách hàng cũ, tạo app có 3 người ngồi đó mà lơ ng còn lại",1
TPBank Mobile,"App TPBank dùng rất ok nha mọi người 
Có chức năng Ứng tiền mặt nhanh 5-10 triệu phí cực kỳ thấp 
Ngoài ra còn miễn phí các dịch vụ , liên kết Momo cho Ví trả sau miễn phí 45 ngày dùng 
Mọi người nên dùng và tận hưởng ưu đãi nha
Nhớ nhập mã giới thiệu D01666599 để nhận được 50k vào TK nhé 
Chúc bạn thành công",5
TPBank Mobile,App tôi xài không có gì phàn nàn. Nhưng riêng thông báo nhận tiền từ ngân hàng khác là rất chậm. Tôi rất ghét điều này trong khi các ngân hàng khác rất nhanh về mặt này,2
TPBank Mobile,Ny vote 1 sao nên tui vote 1 sao,1
TPBank Mobile,"App chuyển tiền tệ nhất trong tất cả các ngân hàng từng dùng , ngoài giờ hành chính gần như ko dùng đc dịch vụ,suốt ngày trạng thái treo . Haizz đánh giá tốt chắc toàn mua. Đi khoá thẻ ngay ngày mai sang vietcom dùng cho khoẻ.",1
TPBank Mobile,Chị giới thiệu app xjnh,5
TPBank Mobile,"Dạo này app rất hay lỗi nhé, k đăng nhập được bằng faceid, nhập mật khẩu cũng k được, gọi support từ tháng 3 đến giờ khá nhiều lần rồi",3
TPBank Mobile,"Ngân hang này trùm lấy sdt khách xong đưa cho nhân viên gọi phá mỗi ngày, ngày nao cung gọi rủ vay tiền, rút tiền... ai xài bank nay thi nên snghi lại nha",1
TPBank Mobile,App hay bị lỗi,1
TPBank Mobile,"App như…. Toàn xoay xoay không đăng kí đc, làm ăn vậy cũng làm",1
TPBank Mobile,từ t5 tuần trước tới giờ k đăng nhập được,3
TPBank Mobile,Phát hành lại thẻ mất cả tháng vẫn chưa có,1
TPBank Mobile,Vào bắt đăng nhập mã gửi tới sdt. Đợi mãi đ thấy gửi,1
TPBank Mobile,"Càng ngày càng cải thiện, rất tiện, mình rất thích",5
TPBank Mobile,"Cần tín năng thay đổi tài khoản liên kết thẻ qua app như bidv. Ra pgd đổi quá cực và mất mấy ngày mới xong.
Nhân viên tpb nguyễn ảnh thủ cao có khó chịu, ko tư vấn kỹ cho khách hàng. Bị mấy lần rồi

Gửi thông tin đến bộ phận cskh",3
TPBank Mobile,hệ thống thường xuyên báo lỗi đối với các thao tác liên quan tới tài khoản tiết kiệm sau 18h,2
TPBank Mobile,"Gởi đến mấy thím tín dụng: xin hãy thôi gọi tôi, xem như tôi van xin, hãy buông tha cho tôi. Hãy thôi gọi tôi nha nha. Tiền hãy giữ đó đi, tôi không cần tiền của mấy thím đâu. Tính spam khách hàng hay gì?
Gởi đến dev: mang tin nhắn này qua gặp tín dụng. Nói mấy thím bớt đi không khách hàng oánh giá 1* nha. Nhớ mang thêm dép qua gặp tín dụng. 
Tạm biệt tpbank.",1
TPBank Mobile,"Ko biết lần thứ bao nhiêu hệ thống lỗi giờ cao điểm, kiểu chơi khách hàng vậy
Tiền ck đi mà mấy ngày sau mới nhận dc
Xin chào và ko hẹn gặp lại",1
TPBank Mobile,Bên dev chậm lương hay sao mà update lên bản mới nhất lại lòi lỗi Chưa có mã kích hoạt :D,1
TPBank Mobile,"Liên tục bảo trì không rút được tiền, không chuyển sang tài khoản khác . Mỗi khi có việc gấp mà không rút được tiền vậy nghiệp vụ ngân hàng để làm gì???",1
TPBank Mobile,Mỗi lần cần chuyển tiền gấp là app quay vòng vòng không bao giờ chuyển được mặc dù kết nối mạng bình thường. Đề nghị ngân hàng xem lại,1
TPBank Mobile,TP bank nên cho ẩn số tiền trong tài khoản ở chức năng chuyển tiền,5
TPBank Mobile,"App quá tệ,",1
TPBank Mobile,"Khi giao dịch online, nhấn confirm OTP mà app tự động show ra, nhưng vẫn báo lỗi sai OTP.",1
TPBank Mobile,Làm kho nhau,1
TPBank Mobile,dở,1
TPBank Mobile,"Đặt lợi ích và sự an toàn khi sử dụng của khách hàng, mình rất thích TPBank ở điểm này.",5
TPBank Mobile,"App bị chập chờn, đang đăng nhập được tự nhiên quay vòng hoài",1
TPBank Mobile,Mình muốn thanh toán tiền nước thuộc tỉnh Thái Bình nhưng ko thấy ak,4
TPBank Mobile,"App thân thiện, trendy, dễ sử dụng và rất gen Z nhaa mãi iu",5
TPBank Mobile,Tính năng bảo mật ngày càng được nâng cấp nên mình rất yên tâm. Cảm ơn TPBank,5
TPBank Mobile,Chụp mãi cái ảnh rõ nét rồi mà cũng ko xét cho,1
TPBank Mobile,Như trên,2
TPBank Mobile,Luôn an tâm vì tính năng bảo mật của thẻ cao.,5
