Bank,review_text,review_score,english,target
F@st Mobile,very nice online banking app features are essential fast secured,5,1,1
F@st Mobile,tcb needs to learn from timo their app is so much easier to use easy to apply for credit card and credit line even for foreigners,1,1,0
F@st Mobile,i need fingerprint access,3,1,0
F@st Mobile,this app should not remember username if someone stolen your phone he open this app and your account may be in danger fix this bug and i will vote stars,3,1,0
F@st Mobile,great friendly useful,5,1,1
F@st Mobile,reliable for account management of techcombank withdraw money fast transfert money to pay mobile pay bill reliable and fast,5,1,1
F@st Mobile,easy use and helpful,5,1,1
F@st Mobile,it's nice,5,1,1
F@st Mobile,loved it,5,1,1
F@st Mobile,what should i do if i forgot my password and username,3,1,0
F@st Mobile,i'm it dev so only a few apps can comfort me this one very good and come in handy,5,1,1
F@st Mobile,stars for ui,5,1,1
F@st Mobile,very nice app,5,1,1
F@st Mobile,even better than some international banks i have used very feature riched and modern interface,5,1,1
F@st Mobile,most awesome app for mobile banking better than any bank,5,1,1
F@st Mobile,huynq has downloaded smiling face with horns smiling face with horns smiling face with horns hope it useful,5,1,1
F@st Mobile,this app is convenient however what if someone know your password and borrow your phone then transfer the money from your account to theirs normally they have to know your password and get your phone on hand to do that now with this app only password is enough,1,1,0
F@st Mobile,the app is very convenient for paying bills,5,1,1
F@st Mobile,good ui easy to use,5,1,1
F@st Mobile,new experience love it,5,1,1
F@st Mobile,seamlessly,5,1,1
F@st Mobile,very slow,1,1,0
F@st Mobile,thich dai app nay,5,1,1
F@st Mobile,tien ich tot that day,5,1,1
F@st Mobile,rat tot,5,1,1
Sacombank mBanking,this app make me sick,1,1,0
Sacombank mBanking,my life this bank,5,1,1
Sacombank mBanking,great,5,1,1
Sacombank mBanking,good app,5,1,1
Sacombank mBanking,excellent and easy to use nothing special but simply the best i love it,5,1,1
Sacombank mBanking,no think,1,1,0
Sacombank mBanking,crash in android,2,1,0
Sacombank mBanking,been using this app for over a year and haven't got any complains such a handy and useful tool many thanks,4,1,1
Sacombank mBanking,easy to use no need to play with otps,5,1,1
Sacombank mBanking,mobile topup should be able to detect the owner number when i leave it as blank and it should save history of topup ed numbers as well,3,1,0
Sacombank mBanking,good app,5,1,1
Sacombank mBanking,bị crash tren andriod,1,1,0
Sacombank mBanking,good app thanks,5,1,1
Sacombank mBanking,the entire bank in your hands,5,1,1
Sacombank mBanking,good app,5,1,1
Sacombank mBanking,good service,5,1,1
Sacombank mBanking,i like this app,5,1,1
ACB One,could not transfer by internet banking always on checking situations,1,1,0
ACB One,icon is rather small new ui ux is pretty good,3,1,0
ACB One,always error loading too long after insert otp,1,1,0
ACB One,the app often crashes after i've completed any transaction,3,1,0
ACB One,too slow and always error error,1,1,0
ACB One,app so bad error error i don't used let's update,1,1,0
ACB One,still needs updated version for logging in despite of the newest one so poor service,1,1,0
ACB One,bad app if possible i would rate stars because you guys deserve it,1,1,0
ACB One,the app notify that user must update new version but no new update in app store rolling on the floor laughing,3,1,0
ACB One,slow and many error bad,1,1,0
ACB One,good app run smoothly few bugs,5,1,1
ACB One,always crashed when make an online saving,2,1,0
ACB One,too slow worst banking app ever,1,1,0
ACB One,automatic clear username after login session expired,1,1,0
ACB One,this app always crashes when i log in on lenovo a a,1,1,0
ACB One,beautiful and professional banking app,5,1,1
ACB One,can not use because it is stuck at loading,1,1,0
ACB One,tired of error app is so bad it kicks me out when i log in,1,1,0
ACB One,asked to rate but i cannot open the app that's bad,1,1,0
ACB One,the balance amount is a negative number vnd,1,1,0
ACB One,can not receive otp performance too poor,1,1,0
ACB One,so bad it always kicks me out and can't log in i'm considering to change others bank,1,1,0
ACB One,poor user experience not friendly in user management,1,1,0
ACB One,crash everytime i try to login,1,1,0
ACB One,cannot download and install latest version,4,1,1
ACB One,new design looks more professional thanks for the update,5,1,1
ACB One,it is quite pleasant for your services,4,1,1
ACB One,unfortunately maintained so many times,1,1,0
ACB One,i cant buy my prepaid cellphone voucher only can transfer please fix it,3,1,0
ACB One,i have been waiting for this for a very long time thanks for the update thumbs up thumbs up thumbs up,5,1,1
ACB One,"""session expired"" eventhough i scanned my finger",1,1,0
ACB One,i can never open this app,1,1,0
ACB One,can not updated as request,3,1,0
ACB One,can't update this app can't use,3,1,0
ACB One,keep asking me to update but there is nothing more to update,3,1,0
ACB One,nice app new star network code nemoship,4,1,1
ACB One,can't update version how could to do it,1,1,0
ACB One,slow on and off,2,1,0
ACB One,the app is really bad,2,1,0
ACB One,stop making forced update please,1,1,0
ACB One,can't login,1,1,0
ACB One,trash app couldnt even transfer my own money,1,1,0
ACB One,a little big tricky,4,1,1
ACB One,often bug recently,1,1,0
ACB One,can not sign in,1,1,0
ACB One,where is the update version,1,1,0
ACB One,good fast,5,1,1
ACB One,it's the system stupid,1,1,0
ACB One,the transaction time is wrong,1,1,0
ACB One,i can't sign up update what,2,1,0
ACB One,worsest app ever i used,1,1,0
ACB One,please support face id,5,1,1
ACB One,good bk app,5,1,1
ACB One,great,5,1,1
ACB One,slow loading,1,1,0
ACB One,good app,4,1,1
ACB One,update failed,2,1,0
ACB One,good app,5,1,1
ACB One,good app,5,1,1
ACB One,absolutely helpful app until updating latest version not supported for jailbreak or rooted device should have added this in content so that customers won't waste their time to update now uninstall cuz it no longer can be used,1,1,0
ACB One,phien ban moi qua dep rat thich,5,1,1
ACB One,bad performance,1,1,0
ACB One,the application working fine before updating,3,1,0
ACB One,it's not working since the beginning of april reported many times but still not fixed,2,1,0
ACB One,very bad,1,1,0
ACB One,good for me and everyone,5,1,1
ACB One,cannot make a transfer via this app,3,1,0
ACB One,it okie,3,1,0
ACB One,it is ok,4,1,1
ACB One,force stop,1,1,0
Agribank E-Mobile Banking,good enough to use thumbs up,5,1,1
Agribank E-Mobile Banking,very good app,5,1,1
Agribank E-Mobile Banking,this app is very good,5,1,1
Agribank E-Mobile Banking,is there an english version,3,1,0
Agribank E-Mobile Banking,the wrost app ever,1,1,0
Agribank E-Mobile Banking,it's a good application,5,1,1
Agribank E-Mobile Banking,ca not open,1,1,0
Agribank E-Mobile Banking,the worst customer service belong to this bank,1,1,0
Agribank E-Mobile Banking,something is wrong,2,1,0
Agribank E-Mobile Banking,take care well,4,1,1
Agribank E-Mobile Banking,trash,1,1,0
Agribank E-Mobile Banking,good experience,5,1,1
Agribank E-Mobile Banking,good app,4,1,1
Agribank E-Mobile Banking,tot,5,1,1
Agribank E-Mobile Banking,it is really convenient fast and easy to use love it smiling face with heart eyes,5,1,1
Agribank E-Mobile Banking,brilliant,5,1,1
Agribank E-Mobile Banking,good app,5,1,1
Agribank E-Mobile Banking,good app,5,1,1
Agribank E-Mobile Banking,good app,5,1,1
Agribank E-Mobile Banking,great app,5,1,1
Agribank E-Mobile Banking,good application,5,1,1
Agribank E-Mobile Banking,edit thanks for releasing the english version keep it up please make an english version of the app like other vietnamese bank have done,5,1,1
Agribank E-Mobile Banking,very useful,5,1,1
Agribank E-Mobile Banking,rat tot mong se tot hon,5,1,1
Agribank E-Mobile Banking,dich vy su dung rat tot,5,1,1
Agribank E-Mobile Banking,very bad,1,1,0
Agribank E-Mobile Banking,great app,5,1,1
Agribank E-Mobile Banking,how to change language,1,1,0
Agribank E-Mobile Banking,may i know where can i change the language settings i need to change it to english,3,1,0
Agribank E-Mobile Banking,good app thumbs up,5,1,1
Agribank E-Mobile Banking,slow slow very slow,1,1,0
Agribank E-Mobile Banking,i'm sure you have foreign customers and you want more you need to make english version of this copy like other vietnamese bank,2,1,0
Agribank E-Mobile Banking,thanks,5,1,1
Agribank E-Mobile Banking,this application is useful and cool,5,1,1
Agribank E-Mobile Banking,ung dung that tuyet voi,5,1,1
Agribank E-Mobile Banking,super quick topup within minute however sometime i feel a bit overwhelmed with number of features definately will use it on regular basis,5,1,1
Agribank E-Mobile Banking,it's cool vs helpful,5,1,1
Agribank E-Mobile Banking,very bad,1,1,0
Agribank E-Mobile Banking,good app,5,1,1
Agribank E-Mobile Banking,so helpful,5,1,1
Sacombank Pay,not working any more,1,1,0
Sacombank Pay,i can't log in,1,1,0
Sacombank Pay,no english option,1,1,0
Sacombank Pay,not good as i hope,1,1,0
Sacombank Pay,better than mbanking,5,1,1
Sacombank Pay,good app,5,1,1
Sacombank Pay,its good,5,1,1
Sacombank Pay,smoothly,4,1,1
Sacombank Pay,great,5,1,1
Sacombank Pay,it is ok,3,1,0
Sacombank Pay,crash app trên androd,1,1,0
Sacombank Pay,good thanks smiling face with smiling eyes,5,1,1
Sacombank Pay,i m u s m e,4,1,1
Sacombank Pay,good app,5,1,1
Sacombank Pay,great application,5,1,1
Sacombank Pay,rat tot,5,1,1
Sacombank Pay,good app,5,1,1
Sacombank Pay,good app,5,1,1
VPBank NEO,cannot open the app maybe due to not compatible with my latest phone update my device google pixel androi ver,1,1,0
VPBank NEO,new ui is ugly it's hard to use and often log me out just in few minutes needs to improve ux,1,1,0
VPBank NEO,after updated why do i need to fill username and password for each login less secure and inconvenience,2,1,0
VPBank NEO,slow loading not able to transfer due to error too frequent worst banking app ever used,1,1,0
VPBank NEO,otp never been seen i cannot login to the app on my phone the system sucks,1,1,0
VPBank NEO,over days log in ok but can not do anything bad service,1,1,0
VPBank NEO,excellent customer service friendly and affordable banking done right convenience and user friendly banking app outstanding work from vp bank thanks thumbs up thumbs up thumbs up check mark button,5,1,1
VPBank NEO,i can't update new version this app have problem i hope to have new adjustment as soon as possible,1,1,0
VPBank NEO,this app is user friendly and has many functions most excellent user experience,5,1,1
VPBank NEO,bad app often take a long time to show login screen considering to uninstall,2,1,0
VPBank NEO,the new version was too bad the application did not responded and made wating for a long time,3,1,0
VPBank NEO,cannot update for android so i had to unintall then installed it again this app is so annoying honestly,1,1,0
VPBank NEO,the last updated app version is too bad take time to access app or do any transaction,1,1,0
VPBank NEO,app is nice but some functionalities are slow don't show total number money deposit,4,1,1
VPBank NEO,crashed on electricity payment feature auto changed language on using the feature,3,1,0
VPBank NEO,app usually is crash or temporary cannot be used very bad,1,1,0
VPBank NEO,app freezes when pressing back button to exit asking for confirmation before exiting is non sense,1,1,0
VPBank NEO,no real improvement cannot access service cannot log in for multiple hours,1,1,0
VPBank NEO,im using android and i cannot open vpbank app on this android version please fix it thanks,2,1,0
VPBank NEO,quite good to me after some updates fast convenient foc on interbank transfer thumbs up light skin tone,5,1,1
VPBank NEO,crashed on android libdexprotector is crashing please update your app with new library,1,1,0
VPBank NEO,update app can not pay vn pay when shopping inconvenience,1,1,0
VPBank NEO,simple yet effective interface,5,1,1
VPBank NEO,app is nice frequent mandatory updates is a bit disturbing,4,1,1
VPBank NEO,always appears the error when open new saving account,1,1,0
VPBank NEO,the app is bad slowly difficult to use,1,1,0
VPBank NEO,fast transfer friendly appearance zero fees,5,1,1
VPBank NEO,can not open app crash on android please update,1,1,0
VPBank NEO,doesn't work crash on opening app on android,1,1,0
VPBank NEO,horrible app worst one i have encountered so far can't even make transfer takes forever to load,1,1,0
VPBank NEO,crash on login after update to the last version,1,1,0
VPBank NEO,whenever i accessed the app it always logged out automatically,1,1,0
VPBank NEO,can't open app crashes on android,1,1,0
VPBank NEO,cannot open the app with my samsung note ultra android,1,1,0
VPBank NEO,too bad haizzz please double check thoroughly in advance release useless app,1,1,0
VPBank NEO,it used to be slow and unreliable really good now,5,1,1
VPBank NEO,so frustrating i can't open the app to use please fix asap,1,1,0
VPBank NEO,very good app should try,5,1,1
VPBank NEO,good but something slowly,4,1,1
VPBank NEO,super slow app many bugs cannot register,1,1,0
VPBank NEO,crashed on android google pixel xl,1,1,0
VPBank NEO,fast and easy to open account,5,1,1
VPBank NEO,crashed on android hope you guys will fix it soon,3,1,0
VPBank NEO,doesn't work since update to android,1,1,0
VPBank NEO,fast and easy to use,5,1,1
VPBank NEO,crashed all the time on android,1,1,0
VPBank NEO,very good in banking service nice app,5,1,1
VPBank NEO,i'm using android i couldn't update app i removed it but it couldn't reinstall,1,1,0
VPBank NEO,not good you need go to store with some problem when you registration not all step online,1,1,0
VPBank NEO,easy and convenient to use,5,1,1
VPBank NEO,faster and many utilities,5,1,1
VPBank NEO,this app is ridiculous i can't open it to do any transfer,5,1,1
VPBank NEO,trash app too many bugs,1,1,0
VPBank NEO,excellent banking app great job from vp bank,5,1,1
VPBank NEO,great app so convenient,5,1,1
VPBank NEO,worse app without function to transfer cashback to credit card account,1,1,0
VPBank NEO,app keeps loading when using very bad app,1,1,0
VPBank NEO,loading so slowly many transactions can not be performed to receive and tranfer money to other banks,1,1,0
VPBank NEO,must update usually it's very annoying,1,1,0
VPBank NEO,please update so that it can run on android,3,1,0
VPBank NEO,fail to login with fingerprint,1,1,0
VPBank NEO,crashes on opening pixel xl android,1,1,0
VPBank NEO,good banking app with free transfer fee,5,1,1
VPBank NEO,app can not start in android,1,1,0
VPBank NEO,it crashed in android please fix,2,1,0
VPBank NEO,when i lost money i call phone number on this app i didn't reply because no one to hear my phone,1,1,0
VPBank NEO,can't use on android pls update,1,1,0
VPBank NEO,worse banking apps ever edit after months using this bank's service choose other bank guys star is not enough to rate this bank,1,1,0
VPBank NEO,app crash with android,1,1,0
VPBank NEO,very terrible application but not worse than the bank regulations itself bank staff,1,1,0
VPBank NEO,cannot use in android worst baking app ever used,1,1,0
VPBank NEO,vpbank does not provide any option to opt out of their commercial email subcriptions,1,1,0
VPBank NEO,cannot use in android fu ck ing sh it app and bank,1,1,0
VPBank NEO,stability could be improved,4,1,1
VPBank NEO,very reliable in useage,4,1,1
VPBank NEO,not friendly with user,1,1,0
VPBank NEO,crashed on android,1,1,0
VPBank NEO,cannot use in android till now,2,1,0
VPBank NEO,pls fix soon android can't run,3,1,0
VPBank NEO,normal app i am trying use it i hope this app will be special than previous app,3,1,0
VPBank NEO,why can not captune screen after update,5,1,1
VPBank NEO,crash on android,1,1,0
VPBank NEO,can't use on android,1,1,0
VPBank NEO,too slow cannot check loyalty cash history,1,1,0
VPBank NEO,app not support with android,1,1,0
VPBank NEO,really good nice arrangement,4,1,1
VPBank NEO,fast and easy,5,1,1
VPBank NEO,very good app to use nice looking,5,1,1
VPBank NEO,good to use thumbs up,5,1,1
VPBank NEO,more easy and comfortable,5,1,1
VPBank NEO,crash crash crash,1,1,0
VPBank NEO,crashes all the time,1,1,0
VPBank NEO,very easy to use,5,1,1
VPBank NEO,can not input the money value when using saving function,2,1,0
VPBank NEO,pls dont require us upgrade your system whenever i make transaction,2,1,0
VPBank NEO,very easy to use,5,1,1
VPBank NEO,this app gave me really annoying experience,1,1,0
VPBank NEO,very bad services,1,1,0
VPBank NEO,intelligent app thanks vpbank so much,5,1,1
VPBank NEO,useful and fast,5,1,1
VPBank NEO,good for the service,5,1,1
VPBank NEO,sometimes time have a trouble,4,1,1
VPBank NEO,hard to reset password,1,1,0
VPBank NEO,quick and convenience for me,4,1,1
VPBank NEO,a lot of bugs,1,1,0
VPBank NEO,lots of improvements since my last review well done,5,1,1
VPBank NEO,slow and uncomfortable,2,1,0
VPBank NEO,i love vpbank bz of the convinient and fast service that they provide,5,1,1
VPBank NEO,terrible customer service scam automatic deduce your money in acc,1,1,0
VPBank NEO,working on android now,5,1,1
VPBank NEO,app to many error,1,1,0
VPBank NEO,spam wrong notification,1,1,0
VPBank NEO,no link to credit card stupid,1,1,0
VPBank NEO,can't log in,1,1,0
VPBank NEO,i might as well do not use vp,1,1,0
VPBank NEO,good aps for tracking financial activities,5,1,1
VPBank NEO,no problem so far easy to use,5,1,1
VPBank NEO,good vietnamese fintech app,5,1,1
VPBank NEO,very good app,5,1,1
VPBank NEO,good easy to use,5,1,1
VPBank NEO,crash on andoird,1,1,0
VPBank NEO,can not install,3,1,0
VPBank NEO,it's fine to use,5,1,1
VPBank NEO,how to use vietnamese in updated,3,1,0
VPBank NEO,the worst app baking i have ever used,1,1,0
VPBank NEO,cannt pay with vnpay qr,4,1,1
VPBank NEO,worst ux ever,1,1,0
VPBank NEO,great app,5,1,1
VPBank NEO,fast smooth,5,1,1
VPBank NEO,good app,5,1,1
VPBank NEO,great,5,1,1
VPBank NEO,love it,5,1,1
VPBank NEO,good app,5,1,1
VPBank NEO,good apps thumbs up,5,1,1
VPBank NEO,trash app,1,1,0
VPBank NEO,good service,5,1,1
VPBank NEO,good app,5,1,1
VPBank NEO,good experience,5,1,1
VPBank NEO,thumbs down service,1,1,0
VPBank NEO,good app,4,1,1
VPBank NEO,fairly ok,4,1,1
VPBank NEO,great app,5,1,1
VPBank NEO,good quick,5,1,1
VPBank NEO,good app,5,1,1
VPBank NEO,very useful,5,1,1
VPBank NEO,good app,5,1,1
VPBank NEO,greatly experienced,5,1,1
VPBank NEO,smooth,5,1,1
VPBank NEO,sucks,1,1,0
VPBank NEO,it's slow,1,1,0
VPBank NEO,bad app,1,1,0
VPBank NEO,good one,5,1,1
VPBank NEO,very bad,1,1,0
VPBank NEO,rather good,4,1,1
VPBank NEO,great app,5,1,1
VPBank NEO,it's good,5,1,1
VPBank NEO,app not support android,3,1,0
VPBank NEO,unable to login useless app,1,1,0
VPBank NEO,perfect app,5,1,1
VPBank NEO,trash,1,1,0
VPBank NEO,good app,4,1,1
VPBank NEO,nicely done,5,1,1
VPBank NEO,perfect,5,1,1
VPBank NEO,rat tot,5,1,1
VPBank NEO,goods app,5,1,1
VPBank NEO,not,1,1,0
BIDV SmartBanking,new interface looks modern and appealing,5,1,1
BIDV SmartBanking,disconnection ui bugs occur too frequently,1,1,0
BIDV SmartBanking,many times failed to do tasks kind of irritating,2,1,0
BIDV SmartBanking,really useful and easy to manage,5,1,1
BIDV SmartBanking,the new version cost over mb sorry but it just too much for a banking app,3,1,0
BIDV SmartBanking,i cannot log in since it required me to check the internet connection thousand times please fix it asap,1,1,0
BIDV SmartBanking,i have to redownload for a while of non used because of no confirm code message at most of time,3,1,0
BIDV SmartBanking,worked fine before now it crashes on startup,1,1,0
BIDV SmartBanking,i can not log in somehow even i did type in absolutely correct password,1,1,0
BIDV SmartBanking,cannot use after updating to android,1,1,0
BIDV SmartBanking,need more fast speed and allow to tranfer bill anytime,3,1,0
BIDV SmartBanking,great app smart and user friendly platform,5,1,1
BIDV SmartBanking,deduct a lot of fee as many different bank in vn app doesn't stable,1,1,0
BIDV SmartBanking,nice apparent user interface,5,1,1
BIDV SmartBanking,when i withdraw money or do something with the money it no longer sends me notification,3,1,0
BIDV SmartBanking,can't turn on fingerprint for login,1,1,0
BIDV SmartBanking,easy to navigate easy to use,5,1,1
BIDV SmartBanking,great app prompt response in rectifying app error,5,1,1
BIDV SmartBanking,cant sign in face with symbols on mouth face with symbols on mouth angry face angry face grimacing face grimacing face face with crossed out eyes face with crossed out eyes thumbs down thumbs down thumbs down,1,1,0
BIDV SmartBanking,please upgrade this app it's quite bad and inconvenient,1,1,0
BIDV SmartBanking,stable and friendly app,5,1,1
BIDV SmartBanking,it 's ok cannot open by touch id from the third app,4,1,1
BIDV SmartBanking,i'm unable to paste my password to the textbox why,1,1,0
BIDV SmartBanking,this app is very slow and only few function,1,1,0
BIDV SmartBanking,always in maintainance in the afternoon in the evening in midnight i'm fed up with it,2,1,0
BIDV SmartBanking,good app and easy to use for a financier smiling face with hearts,5,1,1
BIDV SmartBanking,great ux ui and performance of this app was improved thanks dev team,5,1,1
BIDV SmartBanking,such an useful and up to date banking app,5,1,1
BIDV SmartBanking,if you don't have a android or apple smartphone you cannot use the internet banking blackberry users hate this update,1,1,0
BIDV SmartBanking,great and useful app for vietnam bank,5,1,1
BIDV SmartBanking,by far the worst customer support doesn't support customer at all disgrace and disrespect,1,1,0
BIDV SmartBanking,really easy to use,5,1,1
BIDV SmartBanking,system mainternance without notification and we can't receive money from partner,1,1,0
BIDV SmartBanking,it is the best smart banking app ever,5,1,1
BIDV SmartBanking,good fast reliable,5,1,1
BIDV SmartBanking,i updated but i cant open this app,1,1,0
BIDV SmartBanking,very stupid and confused instructions,1,1,0
BIDV SmartBanking,awesome update this change make me feel better about vietnamese bank future,5,1,1
BIDV SmartBanking,better and smoother application,5,1,1
BIDV SmartBanking,i can't even open this app it close right away,1,1,0
BIDV SmartBanking,crash usually happen,3,1,0
BIDV SmartBanking,take ages to enter your dob have to swipe thousands times to reach to yoir dob otp never comes,1,1,0
BIDV SmartBanking,this app is horrible on so many levels,1,1,0
BIDV SmartBanking,it is very useful you can pay via vnpay using this app,5,1,1
BIDV SmartBanking,a wonderful app for customers,5,1,1
BIDV SmartBanking,lots of errors,1,1,0
BIDV SmartBanking,try exec id su d shrinker tran khanh pg doc bidv pay tho java io ioexception error running exec command [ d shrinker tran khanh pg doc bidv pay tho] working directory null environment null java io ioexception not a directory process is null java io ioexception error running exec command [ d shrinker tran khanh pg doc bidv pay tho] working directory null environment [android root system emulated storage source mnt shell emulated mc auth token path efs ld preloa,5,1,1
BIDV SmartBanking,very good banking application,5,1,1
BIDV SmartBanking,sever slow otp system sucks,1,1,0
BIDV SmartBanking,it's great with otp inside,5,1,1
BIDV SmartBanking,very difficult for confirm qr code,1,1,0
BIDV SmartBanking,cant turn on biometric options,2,1,0
BIDV SmartBanking,confused and stupid app,1,1,0
BIDV SmartBanking,too much update confused face,3,1,0
BIDV SmartBanking,too bad for an app from such company like bidv,4,1,1
BIDV SmartBanking,it is hard to use,1,1,0
BIDV SmartBanking,it's alway can not access at this moment,1,1,0
BIDV SmartBanking,cannot receive otp,1,1,0
BIDV SmartBanking,such a nice app,5,1,1
BIDV SmartBanking,i can't download help me,1,1,0
BIDV SmartBanking,a bad service,1,1,0
BIDV SmartBanking,best banking app made by vn,5,1,1
BIDV SmartBanking,love this app for banking,5,1,1
BIDV SmartBanking,i can't download this app,1,1,0
BIDV SmartBanking,it's useful,5,1,1
BIDV SmartBanking,good app for me,4,1,1
BIDV SmartBanking,never use this bank again,1,1,0
BIDV SmartBanking,good fir using,5,1,1
BIDV SmartBanking,it's good,5,1,1
BIDV SmartBanking,the best ever,5,1,1
BIDV SmartBanking,some time wrong,3,1,0
BIDV SmartBanking,where is my otp code,1,1,0
BIDV SmartBanking,thats good,5,1,1
BIDV SmartBanking,poor service,1,1,0
BIDV SmartBanking,great app,5,1,1
BIDV SmartBanking,for new version,5,1,1
BIDV SmartBanking,tot,5,1,1
BIDV SmartBanking,usually disconnect,1,1,0
BIDV SmartBanking,great app,5,1,1
BIDV SmartBanking,great app,5,1,1
BIDV SmartBanking,it's good,5,1,1
BIDV SmartBanking,smooth,5,1,1
BIDV SmartBanking,tot,4,1,1
BIDV SmartBanking,crash,1,1,0
BIDV SmartBanking,request so many not related permissions server is down quite frequently,1,1,0
BIDV SmartBanking,trash app,1,1,0
BIDV SmartBanking,good app,5,1,1
BIDV SmartBanking,good app,5,1,1
BIDV SmartBanking,very functional,5,1,1
BIDV SmartBanking,good app,5,1,1
BIDV SmartBanking,good services,5,1,1
BIDV SmartBanking,it s ok,4,1,1
BIDV SmartBanking,giao dien moi rat than thien,5,1,1
BIDV SmartBanking,not support finger print on note,2,1,0
BIDV SmartBanking,good app thumbs up,5,1,1
BIDV SmartBanking,crash when check new info,1,1,0
BIDV SmartBanking,no english only vietnamese,1,1,0
BIDV SmartBanking,cant be installed,1,1,0
BIDV SmartBanking,quá tuyệt vời best banking software ever known and used,5,1,1
BIDV SmartBanking,it help me to save the time so much,5,1,1
BIDV SmartBanking,great,5,1,1
BIDV SmartBanking,love it,5,1,1
BIDV SmartBanking,super quick mobile banking love it,5,1,1
BIDV SmartBanking,good service,5,1,1
BIDV SmartBanking,should add language options should add english,1,1,0
BIDV SmartBanking,changing password has a trouble with character ' ',3,1,0
BIDV SmartBanking,like shjt always maintaining,1,1,0
BIDV SmartBanking,great,5,1,1
BIDV SmartBanking,i loved it,5,1,1
BIDV SmartBanking,perfect app,5,1,1
BIDV SmartBanking,good and fast,5,1,1
BIDV SmartBanking,good app,5,1,1
BIDV SmartBanking,no english version,1,1,0
VietinBank iPay,cannt log in bad app,1,1,0
VietinBank iPay,can't save finger print for next login,3,1,0
VietinBank iPay,the online registration always fail after scanning id card,1,1,0
VietinBank iPay,best banking app i have ever used thanks,5,1,1
VietinBank iPay,the new design of the app is great i really like it,5,1,1
VietinBank iPay,was terrible improved a lot recently now it's great thumbs up,5,1,1
VietinBank iPay,good app good service the best bank of vn,5,1,1
VietinBank iPay,terrible don't use this apps and this bank unless you want to be furious at their stupid policies how could it be this awful,1,1,0
VietinBank iPay,i think all the good reviews are posted by vietinbank staff they're forced to do it for keeping their job,1,1,0
VietinBank iPay,cant log in all the time face with steam from nose,1,1,0
VietinBank iPay,bad saving information,2,1,0
VietinBank iPay,very nice update great,5,1,1
VietinBank iPay,haha your update preview is so sweet try hard dev,5,1,1
VietinBank iPay,fix your about me page and stop begging you deserve to be fired,1,1,0
VietinBank iPay,pls compare with android,4,1,1
VietinBank iPay,cannot download,1,1,0
VietinBank iPay,can't update,1,1,0
VietinBank iPay,your developers are so humorous,5,1,1
VietinBank iPay,it's well app i'd give for star fisrt,4,1,1
VietinBank iPay,giving you for keeping your job and feeding your family cheers,5,1,1
VietinBank iPay,everything is good,4,1,1
VietinBank iPay,the banks is verry good,5,1,1
VietinBank iPay,you get a job or retired,1,1,0
VietinBank iPay,how to update,2,1,0
VietinBank iPay,im really impressed for what viettin's supporters did to me,5,1,1
VietinBank iPay,lag and crash,1,1,0
VietinBank iPay,bidv viettinbank what a joke of a bank,1,1,0
VietinBank iPay,bien ban moi cua viettinbak ipay rat tot,5,1,1
VietinBank iPay,ever since the update the app keeps making my phone restart why i try to log in,1,1,0
VietinBank iPay,suck,1,1,0
VietinBank iPay,good app thumbs up thumbs up,5,1,1
VietinBank iPay,perfect,5,1,1
VietinBank iPay,it's free,5,1,1
VietinBank iPay,it is ok,4,1,1
VietinBank iPay,easy to use for now,5,1,1
VietinBank iPay,good app,4,1,1
VietinBank iPay,good app,5,1,1
VietinBank iPay,pretty good,4,1,1
VietinBank iPay,good experience,5,1,1
VietinBank iPay,good app,5,1,1
VietinBank iPay,tot,5,1,1
VietinBank iPay,it not allow to take screenshot to secure it not good for my business,3,1,0
VietinBank iPay,why they are deducting my balance whenever i open the ap why you introduce this scam ap banking in vietnam for so long but this experience is terrible,1,1,0
VietinBank iPay,nothing to write,3,1,0
VietinBank iPay,chua cho rut tien tu western union,3,1,0
VietinBank iPay,very good app,5,1,1
VietinBank iPay,very bad not worth to put your money there i have tried to buy pre paid mobile card but it do twice transactions at two time with the loading icon also their support is useless,1,1,0
VietinBank iPay,i am feel safe and fast,5,1,1
VietinBank iPay,new version is fast and reliable,4,1,1
VietinBank iPay,it is great,5,1,1
VietinBank iPay,great,5,1,1
VietinBank iPay,great app,5,1,1
VietinBank iPay,secure and mobility,5,1,1
VietinBank iPay,good application,5,1,1
VietinBank iPay,love it,5,1,1
VietinBank iPay,great mobile banking app with many useful functions,5,1,1
VietinBank iPay,worked as expect,5,1,1
VietinBank iPay,good app,4,1,1
VietinBank iPay,the best bankingapp,4,1,1
VietinBank iPay,it's look like the underware,1,1,0
VietinBank iPay,good apps,5,1,1
VietinBank iPay,thank,5,1,1
Co-opBank Mobile Banking,language can't be understood,3,1,0
Co-opBank Mobile Banking,it has a foreign language i can't understand change to english,1,1,0
Co-opBank Mobile Banking,language can't be understood,1,1,0
Co-opBank Mobile Banking,because this app is quite new i have countered so many errors that drive me crazy now i am required to do many complex paperwork amidst social distance cannot like this even just a little bit app mới nên nhiều lỗi lắm ạ,1,1,0
Co-opBank Mobile Banking,best of the best app very fast,5,1,1
Co-opBank Mobile Banking,co operative bank is my choice,5,1,1
OCTO by CIMB,app loading is slow some features doesn't work well in partner app finhay try to transfer money but fail due to some ridiculous system errors or setting the session time out error although i just login for minutes when i try to type my password for the transmission u only give me only some second even though the clock points out that there are minutes but it runs like an leopard on the savan finally it turns out to be the problem of octo shield please improve this app,2,1,0
