Bank,review_text,review_score,english,target,review_text_wt
ACB One,hú hú thêm chức năng chọn nhập mã otp từ tin nhắn đi anh ới,4.0,0.0,1,hú hú thêm chức_năng chọn nhập mã otp từ tin nhắn đi anh ới
ACB One,khách hàng chuyển tiền cho mình qua internet banking nộp trực tiếp tại quầy giao dịch thì tk đều không_nhận_được tiền ngày,1.0,0.0,0,khách_hàng chuyển tiền cho mình qua internet banking nộp trực_tiếp tại quầy giao_dịch thì tk đều không_nhận_được tiền ngày
ACB One,có cố gắng trong thiết kế ui chán là tài khoản hay bị văng ra cứ phải bắt đăng nhập lại quên pass thì phải ra phòng giao dịch lấy lại quá phiền,3.0,0.0,0,có cố_gắng trong thiết_kế ui chán là tài_khoản hay bị văng ra cứ phải bắt đăng nhập lại quên pass thì phải ra phòng giao_dịch lấy lại quá phiền
ACB One,mỗi lần lấy otp phải đợi rất lâu không chuyển nhanh được mất tg,2.0,0.0,0,mỗi lần lấy otp phải đợi rất lâu không chuyển nhanh được mất tg
ACB One,không chuyển khoản hay đăng ký liên kết ví điện tử được gọi tổng đài viên thì không biết chất lượng app quá tệ,1.0,0.0,0,không chuyển_khoản hay đăng_ký liên_kết ví điện_tử được gọi tổng_đài viên thì không biết chất_lượng app quá tệ
ACB One,thường xuyên bắt người dùng đăng nhập lại,3.0,0.0,0,thường_xuyên bắt người dùng đăng nhập lại
ACB One,app hơi phiền phức đi sau về công nghệ còn không ther copy paste số tk,1.0,0.0,0,app hơi phiền_phức đi sau về công_nghệ còn không ther copy paste số tk
ACB One,vân tay dùng không_được giờ quên mật khẩu phải chạy ra ngân hàng mà tối chủ nhật ngân hàng nào mở cửa phiền phức rắc rối,5.0,0.0,1,vân tay dùng không_được giờ quên mật_khẩu phải chạy ra ngân_hàng mà tối chủ_nhật ngân_hàng nào mở_cửa phiền_phức rắc_rối
ACB One,sao mà chuyển tiền khó khăn quá vậy chờ cả ngày mà không_gửi mã xác nhận để chuyển là sao,1.0,0.0,0,sao mà chuyển tiền khó_khăn quá vậy chờ cả ngày mà không_gửi mã xác_nhận để chuyển là sao
ACB One,chuyển tiền khác ngân hàng rất lâu không_nhận_được đợi tin nhắn otp cả tiếng đồng hồ không_được thích gợi ý đăng nhập vân tay và truy cập địa điểm trong khi đó người dùng không_thích cảm thấy rất phiền có khỉ chuyển qua ngân hàng khác dùng,1.0,0.0,0,chuyển tiền khác ngân_hàng rất lâu không_nhận_được đợi tin nhắn otp cả tiếng đồng_hồ không_được thích gợi_ý đăng nhập vân tay và truy_cập địa_điểm trong khi đó người dùng không_thích cảm_thấy rất phiền có khỉ chuyển qua ngân_hàng khác dùng
ACB One,app quá chán xem app của sacombank mà học hửi nhé,1.0,0.0,0,app quá chán xem app của sacombank mà học hửi nhé
ACB One,khó khăn lắm mới nhớ được mật khẩu lại vì lý do an toàn khách hàng phải thay đổi mật khẩu thật sự là phiền nếu có lỡ quên mật khẩu lại phải chạy lên ngân hàng xác nhận xin lại mật khẩu,1.0,0.0,0,khó_khăn lắm mới nhớ được mật_khẩu lại vì lý_do an_toàn khách_hàng phải thay_đổi mật_khẩu thật_sự là phiền nếu có lỡ quên mật_khẩu lại phải chạy lên ngân_hàng xác_nhận xin lại mật_khẩu
ACB One,app quá lạc hậu so với các ngân hàng khác dạo này giao dịch còn bị lỗi nữa,1.0,0.0,0,app quá lạc_hậu so với các ngân_hàng khác dạo này giao_dịch còn bị lỗi nữa
ACB One,mục chuyển tiền chọn ngân hàng thì biểu tượng của các ngân hàng rất nhỏ và khó nhìn nhìn mất cân đối mỗi lần mở ứng dụng là đòi quyền truy cập vị trí dù nó chẳng có lợi ích gì nhiều đối với người dùng,2.0,0.0,0,mục chuyển tiền chọn ngân_hàng thì biểu_tượng của các ngân_hàng rất nhỏ và khó nhìn nhìn mất cân_đối mỗi lần mở ứng_dụng là đòi quyền truy_cập vị_trí dù nó chẳng có lợi_ích gì nhiều đối_với người dùng
ACB One,hôm nay mà trong lịch sử giao dịch gần nhất ngày cười,1.0,0.0,0,hôm_nay mà trong lịch_sử giao_dịch gần nhất ngày cười
ACB One,bị lỗi không_vào_được app ạ tôi xoá rồi tải lại vài lần rồi mà không_được,1.0,0.0,0,bị lỗi không_vào_được app ạ tôi xoá rồi tải lại vài lần rồi mà không_được
ACB One,cực kỳ phức tạp và khó sử dụng sao kê không chi tiết rõ ràng không khớp với số dư hiển thị tài khoản vừa có số dư khả dụng vừa bị âm tiền truy lịch sử giao dịch thì không_có thông tin thật sự không_thể hiểu nổi,2.0,0.0,0,cực_kỳ phức_tạp và khó sử_dụng sao kê không chi_tiết rõ_ràng không khớp với số_dư hiển_thị tài_khoản vừa có số dư khả_dụng vừa bị âm tiền truy lịch_sử giao_dịch thì không_có thông_tin thật_sự không_thể hiểu nổi
ACB One,lỗi quá nhiều khá khó chịu khi cứ phải đăng nhập nhiều lần đề nghị update hơn sao cho kh dễ dàng sử dụng,1.0,0.0,0,lỗi quá nhiều khá khó_chịu khi cứ phải đăng nhập nhiều lần đề_nghị update hơn sao cho kh dễ_dàng sử_dụng
ACB One,app quá tệ và nhà phát triển quá quá tệ,1.0,0.0,0,app quá tệ và nhà phát_triển quá quá tệ
ACB One,app không_có chức năng lưu tên gợi nhớ do có những khách hàng thụ hưởng trùng tên mỗi lần chuyển tiền phải kiểm tra lại số tài khoản,5.0,0.0,1,app không_có chức_năng lưu tên gợi nhớ do có những khách_hàng thụ_hưởng trùng tên mỗi lần chuyển tiền phải kiểm_tra lại số tài_khoản
ACB One,thời gian lưu lịch sử giao dịch ngắn có cách nào chỉnh thời gian lưu không ad,4.0,0.0,1,thời_gian lưu lịch_sử giao_dịch ngắn có cách nào chỉnh thời_gian lưu không ad
ACB One,app lag và lỗi thường xuyên team dev chắc chỉ biết cài window,1.0,0.0,0,app lag và lỗi thường_xuyên team dev chắc chỉ biết cài window
ACB One,hôm nay không_mở app được,2.0,0.0,0,hôm_nay không_mở app được
ACB One,tiền gửi đầu tư trực tuyến không_có nút tất toán cả trên web lẫn app điện thoại,4.0,0.0,1,tiền gửi đầu_tư trực_tuyến không_có nút tất_toán cả trên web lẫn app điện_thoại
ACB One,đã tốt hơn phiên bản trước rất nhiều nếu có thể tích hợp luôn safe key otp không cần dùng app riêng lẻ thì càng tuyệt vời,5.0,0.0,1,đã tốt hơn phiên_bản trước rất nhiều nếu có_thể tích_hợp luôn safe key otp không cần_dùng app riêng_lẻ thì càng tuyệt_vời
ACB One,chuyển tiền chuyên gia bị lỗi tài khoản trong khi đã chuyển trước đó cả trăm lần rồi dùng cái app này trễ việc làm ăn hết quyết định chuyển sang ngân hàng khác vì cái app luôn mới sợ chứ thua,1.0,0.0,0,chuyển tiền chuyên_gia bị lỗi tài_khoản trong khi đã chuyển trước đó cả trăm lần rồi dùng cái app này trễ việc làm_ăn hết quyết_định chuyển sang ngân_hàng khác vì cái app luôn mới sợ chứ thua
ACB One,cho dùng vân tay nhưng thường xuyên không sử dụng được nhập đúng tài khoản vẫn báo sai rồi khoá tài khoản ra ngân hàng mở lại không biết bao nhiêu lần,1.0,0.0,0,cho dùng vân tay nhưng thường_xuyên không sử_dụng được nhập đúng tài_khoản vẫn báo sai rồi khoá tài_khoản ra ngân_hàng mở lại không biết bao_nhiêu lần
ACB One,chuyển tiền từ sáng hôm trước đến cả ngày hôm sau vẫn không_được,1.0,0.0,0,chuyển tiền từ sáng hôm trước đến cả ngày hôm sau vẫn không_được
ACB One,thiếu nhiều tính năng cần có như xem lịch sử giao dịch có nhưng chỉ hiển thị được ngày gần nhất không_có đăng nhập vân tay có nhưng phiên đăng nhập chỉ vài tiếng giao diện xấu khó sử dụng,2.0,0.0,0,thiếu nhiều tính_năng cần có như xem lịch_sử giao_dịch có nhưng chỉ hiển_thị được ngày gần nhất không_có đăng nhập vân tay có nhưng phiên đăng nhập chỉ vài tiếng giao_diện xấu khó sử_dụng
ACB One,cập nhật chi mới cho nó hiện đại rồi load chậm như rùa bò đã vậy pass vân tay thì thôi quá dỏm không buồn nói,1.0,0.0,0,cập_nhật chi mới cho nó hiện_đại rồi load chậm như rùa bò đã vậy pass vân tay thì thôi quá dỏm không buồn nói
ACB One,bắt đăng nhập vân tay làm gì rồi phải nhập mật khẩu lại ủa làm vậy chi cho mắc công cười quên mất bà nó pass rồi,1.0,0.0,0,bắt đăng nhập vân tay làm gì rồi phải nhập mật_khẩu lại ủa làm vậy chi cho mắc công cười quên mất bà nó pass rồi
ACB One,đăng nhập và kích hoạt vân tay rồi xong tự dưng mấy ngày sau bắt đăng nhập lại chuyển tiền xong tra lịch sử giao dịch không_có không có nút chia sẻ chuyển tiền thành công cứ mỗi lần chồng xong lại phải chụp màn hình để gửi cho người nhận không cho phép chèn thêm tên của người nhận để sau này dễ dàng tìm ra tên của người cần chuyển ví dụ nguyễn văn anh công ty abc rất mong nhà phát triển cập nhật chỉnh sửa gấp để ứng dụng trở lên hoàn hảo hơn,1.0,0.0,0,đăng nhập và kích_hoạt vân tay rồi xong tự_dưng mấy ngày sau bắt đăng nhập lại chuyển tiền xong tra lịch_sử giao_dịch không_có không có nút chia_sẻ chuyển tiền thành_công cứ mỗi lần chồng xong lại phải chụp màn_hình để gửi cho người nhận không cho_phép chèn thêm tên của người nhận để sau_này dễ_dàng tìm ra tên của người cần chuyển ví_dụ nguyễn_văn anh công_ty abc rất mong nhà phát_triển cập_nhật chỉnh sửa gấp để ứng_dụng trở_lên hoàn_hảo hơn
ACB One,mình sử dụng khá nhiều app acb và bacabank acb ck đến bacabank ko hỗ trợ cần update,3.0,0.0,0,mình sử_dụng khá nhiều app acb và bacabank acb ck đến bacabank ko hỗ_trợ cần update
ACB One,vào xem lịch sử giao dịch không_được máy chủ acb thì thường xuyên bảo trì,1.0,0.0,0,vào xem lịch_sử giao_dịch không_được máy_chủ acb thì thường_xuyên bảo_trì
ACB One,chuyển tiền đợi chán chê không_nhận_được mã otp ra cây atm thì không_có chuyển khoản ngoài ngân hàng quá tệ,1.0,0.0,0,chuyển tiền đợi chán_chê không_nhận_được mã otp ra cây atm thì không_có chuyển_khoản ngoài ngân_hàng quá tệ
ACB One,lúc chưa download app về điện thoại tôi ip xr chat chít đủ thứ trung bình ngày rưỡi mới hết pin từ khi download ap về để máy chế độ nghĩ khoảng phút tuột mất pin rất hao pin chỉ nữa ngày còn dưới pin rất mong chỉnh sửa lại phần này tôi xóa app khi cần tải về không cần xóa kjoi điện thoại tôi,2.0,0.0,0,lúc chưa download app về điện_thoại tôi ip xr chat chít đủ thứ trung_bình ngày rưỡi mới hết pin từ khi download ap về để máy chế_độ nghĩ khoảng phút tuột mất pin rất hao pin chỉ nữa ngày còn dưới pin rất mong chỉnh sửa lại phần này tôi xóa app khi cần tải về không cần xóa kjoi điện_thoại tôi
ACB One,app nên hỗ trợ cho máy jailbreak,1.0,0.0,0,app nên hỗ_trợ cho máy jailbreak
ACB One,nhân viên ngân hàng tư vấn cho khách không_đúng làm mất tr,1.0,0.0,0,nhân_viên ngân_hàng tư_vấn cho khách không_đúng làm mất tr
ACB One,đăng nhập vào tài khoản cứ bị báo lỗi,1.0,0.0,0,đăng nhập vào tài_khoản cứ bị báo lỗi
ACB One,app giật lag không log in được mà cứ báo lỗi hoài sẽ đổi ngân hàng gửi tiền thời gian tới,1.0,0.0,0,app giật lag không log in được mà cứ báo lỗi hoài sẽ đổi ngân_hàng gửi tiền thời_gian tới
ACB One,không thấy chức năng lưu mã hoá đơn tiền điện sau khi đã thanh toán cần cải tiến app,4.0,0.0,1,không thấy chức_năng lưu mã_hoá_đơn tiền điện sau khi đã thanh_toán cần cải_tiến app
ACB One,ui update là đẹp tuy nhiên ux là không tốt chức năng xem lịch sử giao dịch quá khó để tìm ra bên cạnh đó thời gian nhận otp là lâu tầm hơn s,3.0,0.0,0,ui update là đẹp tuy_nhiên ux là không tốt chức_năng xem lịch_sử giao_dịch quá khó để tìm ra bên_cạnh đó thời_gian nhận otp là lâu tầm hơn s
ACB One,rất khó chịu app vào chậm đăng nhập phiền phức hiện thông báo đòi truy cập vị trí mỗi khi khởi động đề nghị fix sớm,1.0,0.0,0,rất khó_chịu app vào chậm đăng nhập phiền_phức hiện thông_báo đòi truy_cập vị_trí mỗi khi khởi_động đề_nghị fix sớm
ACB One,khi chuyển khoản giao dịch nhỏ tầm tr đổ về thì nên có tự động nhận diện dấu vân tay hoặc facebook id cho tiện hơn giống app của bên vcb như vậy sẽ thuận tiện cho người dùng hơn,3.0,0.0,0,khi chuyển_khoản giao_dịch nhỏ tầm tr đổ về thì nên có tự_động nhận_diện dấu vân tay hoặc facebook id cho tiện hơn giống app của bên vcb như vậy sẽ thuận_tiện cho người dùng hơn
ACB One,tui gửi tiết kiệm online kì hạn tháng tui chọn là đúng ngày thì tất toán tiền lãi về tài khoản vậy mà cứ tới hạn lại tự nhảy thêm tháng có tháng nhảy thêm mấy chục năm app ngân hàng lớn mà lỗi không hay do tui làm qc chuyên test app web nên khó tính mong là sớm khắc phục thanks,1.0,0.0,0,tui gửi tiết_kiệm online kì_hạn tháng tui chọn là đúng ngày thì tất_toán tiền lãi về tài_khoản vậy mà cứ tới_hạn lại tự nhảy thêm tháng có tháng nhảy thêm mấy chục năm app ngân_hàng lớn mà lỗi không hay do tui làm qc chuyên test app web nên khó_tính mong là sớm khắc_phục thanks
ACB One,quá dở,1.0,0.0,0,quá dở
ACB One,mới mùng đã trừ tiền nhà người ta bán hàng kiêng kị mà toàn trừ tiền m ai làm ăn nên đổi ngân hàng khác,1.0,0.0,0,mới mùng đã trừ tiền nhà người_ta bán hàng kiêng_kị mà toàn trừ tiền m ai làm_ăn nên đổi ngân_hàng khác
ACB One,hạn chế nhập sai password lần vì password không_cho lưu nên nhiều lúc hay quên lỡ gõ sai tí là bị khoá phải ra ngân hàng phiền phức lắm,3.0,0.0,0,hạn_chế nhập sai password lần vì password không_cho lưu nên nhiều lúc hay quên lỡ gõ sai tí là bị khoá phải ra ngân_hàng phiền_phức lắm
ACB One,nên có thông báo trên app khi có ai đó chuyển tiền qua,3.0,0.0,0,nên có thông_báo trên app khi có ai đó chuyển tiền qua
ACB One,cập nhật tính năng xem số dư nhanh mà không cần đăng nhập đi boss,4.0,0.0,1,cập_nhật tính_năng xem số_dư nhanh mà không cần đăng nhập đi boss
ACB One,acb nên tập trung phát triển ứng dụng tốt hơn app chậm quá hay bị lỗi truy cập,1.0,0.0,0,acb nên tập_trung phát_triển ứng_dụng tốt hơn app chậm quá hay bị lỗi truy_cập
ACB One,cổng tích hợp giữa nh và các ví điện tử rất kém ngoài momo ra không tích hợp được với ví nào khác nếu lương có thể chuyển sang nh khác thì không_bao_giờ tôi dùng acb,2.0,0.0,0,cổng tích_hợp giữa nh và các ví điện_tử rất kém ngoài momo ra không tích_hợp được với ví nào khác nếu lương có_thể chuyển sang nh khác thì không_bao_giờ tôi dùng acb
ACB One,app chán không có chỗ đê xem lịch sử giao dịch giờ giao dịch xong muốn xem lại cũng không_được mong nhà phát triển cải thiện thêm chức năng đó thân ái,2.0,0.0,0,app chán không có chỗ đê xem lịch_sử giao_dịch giờ giao_dịch xong muốn xem_lại cũng không_được mong nhà phát_triển cải_thiện thêm chức_năng đó thân_ái
ACB One,dùng faceid vài ngày không đăng nhập lại phải gõ vô đăng nhập lại rất mất thời gian,2.0,0.0,0,dùng faceid vài ngày không đăng nhập lại phải gõ vô đăng nhập lại rất mất thời_gian
ACB One,ui trải nghiệm người dùng của app acb đã thay đổi tinh giản và thanh thoát so với app cũ trở về trước thì đây là sự nâng cấp đáng kể cám ơn đã lắng nghe,5.0,0.0,1,ui trải_nghiệm người dùng của app acb đã thay_đổi tinh_giản và thanh_thoát so với app cũ trở về trước thì đây là sự nâng_cấp đáng_kể cám_ơn đã lắng_nghe
ACB One,app thường xuyên tự động đăng xuất và không dùng facebook id được xử lý còn chậm làm mất thời gian,1.0,0.0,0,app thường_xuyên tự_động đăng xuất và không dùng facebook id được xử_lý còn chậm làm mất thời_gian
ACB One,một tháng trừ k tiền dịch vụ thì ít nhất cũng phải show cho khách hàng thấy lợi ích họ được nhận chứ đằng này người ta chuyển khoản cho mình rồi đưa cả xác nhận giao dịch thành công rồi mà vẫn chưa thấy bên này được cộng tiền hay báo tin gì hết cuối cùng là tiền của mình về đâu mỗi lần vậy cực quá bên chuyển thì đinh ninh bên mình nhận được rồi còn bên mình thì teo tóp ngồi đợi xem tiền về chưa làm ăn vậy thì dẹp luôn đi chứ làm gì nữa giả dụ như lấy lí do bảo trì hệ thống đi thì tại sao không thông báo cho khách hàng để khách hàng nắm rõ người ta cần tiền gấp mà bên ngân hàng vẫn cứ bình chân như vại v thì thất vọng quá không nhanh như momo hay timo thì cũng đừng chậm như vậy chứ chưa kể tìm một nơi để phản ánh thì chỉ thấy số điện thoại ủa bộ mỗi lần muốn complain thì phải gọi à không_được phép ghi hay bình luận à thiệt một lần thì còn bỏ qua châm chước cho chứ hai ba lần rồi chắc lần này xong thì bỏ qua xài ngân hàng khác mốt tư vấn chị em gia đình né acb ra thôi chứ lỡ giới thiệu xong người ta xài dịch vụ chán vầy người ta quở chết,1.0,0.0,0,một tháng trừ k tiền dịch_vụ thì ít_nhất cũng phải show cho khách_hàng thấy lợi_ích họ được nhận chứ đằng này người_ta chuyển_khoản cho mình rồi đưa cả xác_nhận giao_dịch thành_công rồi mà vẫn chưa thấy bên này được cộng tiền hay báo tin gì hết cuối_cùng là tiền của mình về đâu mỗi lần vậy cực quá bên chuyển thì đinh_ninh bên mình nhận được rồi còn bên mình thì teo_tóp ngồi đợi xem tiền về chưa làm_ăn vậy thì dẹp luôn đi chứ làm gì nữa giả_dụ như lấy lí_do bảo_trì hệ_thống đi thì tại_sao không thông_báo cho khách_hàng để khách_hàng nắm rõ người_ta cần tiền gấp mà bên ngân_hàng vẫn cứ bình_chân như vại v thì thất_vọng quá không nhanh như momo hay timo thì cũng đừng chậm như_vậy chứ chưa kể tìm một nơi để phản_ánh thì chỉ thấy số điện_thoại ủa bộ mỗi lần muốn complain thì phải gọi à không_được phép ghi hay bình_luận à thiệt một lần thì còn bỏ_qua châm_chước cho chứ hai ba lần rồi chắc lần này xong thì bỏ_qua xài ngân_hàng khác mốt tư_vấn chị_em gia_đình né acb ra thôi chứ lỡ giới_thiệu xong người_ta xài dịch_vụ chán vầy người_ta quở chết
ACB One,acb trước kia rất tiện cho người sử dụng khi chỉ cần nhập số tài khoản là có thể truy được đúng tên chủ tk không sợ bị chuyển nhầm thay đổi hiện tại rất bất cập phải chọn chi nhánh rồi không còn truy được tên tk nữa không hiểu sao lại quay lại như thời mới có internet banking thế này rồi khảo sát khách hàng đủ thứ nhưng phí giao dịch vừa giảm thì lại tăng sắp thành ngân hàng có phí giao dịch đắt nhất rồi,1.0,0.0,0,acb trước_kia rất tiện cho người sử_dụng khi chỉ cần nhập số tài_khoản là có_thể truy được đúng tên chủ tk không sợ bị chuyển nhầm thay_đổi hiện_tại rất bất_cập phải chọn chi_nhánh rồi không còn truy được tên tk nữa không hiểu sao lại quay lại như thời mới có internet banking thế này rồi khảo_sát khách_hàng đủ thứ nhưng phí giao_dịch vừa giảm thì lại tăng sắp thành ngân_hàng có phí giao_dịch đắt nhất rồi
ACB One,làm sao để đăng ký tài khoản app đây vào cái bắt đăng nhập đến chịu,1.0,0.0,0,làm_sao để đăng_ký tài_khoản app đây vào cái bắt đăng nhập đến chịu
ACB One,bắt người dùng đăng nhập vân tay trước rồi lại thông báo vân tay hết hạn phải nhập mật khẩu,1.0,0.0,0,bắt người dùng đăng nhập vân tay trước rồi lại thông_báo vân tay hết hạn phải nhập mật_khẩu
ACB One,xem lại lich sử giao dịch ở đâu nhỉ,4.0,0.0,1,xem lại lich sử giao_dịch ở đâu nhỉ
ACB One,thêm jailbreak dùm,3.0,0.0,0,thêm jailbreak dùm
ACB One,ko có chỗ giải quyết vấn đề khi quên pass phải ra tận chi nhánh acb mới đổi được như app ngân hàng tech mình quên pass đổi qua web được mà acb mình phải ra tận chi nhánh mất thời gian hy vọng sớm update,1.0,0.0,0,ko có chỗ giải_quyết vấn_đề khi quên pass phải ra tận chi_nhánh acb mới đổi được như app ngân_hàng tech mình quên pass đổi qua web được mà acb mình phải ra tận chi_nhánh mất thời_gian hy_vọng sớm update
ACB One,giao diện loằng ngoằng gửi tiền chồng nhanh nhưng lại bảo giao dịch đang tra soát hệ thống ngân hàng mà suốt ngày lỗi,1.0,0.0,0,giao_diện loằng_ngoằng gửi tiền chồng nhanh nhưng lại bảo giao_dịch đang tra_soát hệ_thống ngân_hàng mà suốt ngày lỗi
ACB One,ứng dụng sinh ra để chuyển tiền mà không chuyển được tiền thì có nên bỏ đi không,1.0,0.0,0,ứng_dụng sinh ra để chuyển tiền mà không chuyển được tiền thì có nên bỏ đi không
ACB One,ủa việt nam pay đâu,4.0,0.0,1,ủa việt nam pay đâu
ACB One,mình quên tên đăng nhập giờ phải lấy lại bằng cách nào ạ,5.0,0.0,1,mình quên tên đăng nhập giờ phải lấy lại bằng cách nào ạ
ACB One,tôi không muốn dùng vân tay để đăng nhập mà mỗi lần đăng nhập app là lại bật popup hỏi có muốn bật vân tay không thật phiền phức người ta muốn bật thì vào cài đặt app mà bật thanks,2.0,0.0,0,tôi không muốn dùng vân tay để đăng nhập mà mỗi lần đăng nhập app là lại bật popup hỏi có muốn bật vân tay không thật phiền_phức người_ta muốn bật thì vào cài_đặt app mà bật thanks
ACB One,tự thoát ra khi ấn,1.0,0.0,0,tự thoát ra khi ấn
ACB One,sao có vân tay mà không đăng nhập bằng vân tay được thế,4.0,0.0,1,sao có vân tay mà không đăng nhập bằng vân tay được thế
ACB One,cho phép sử dụng face id để thay cho đăng nhập pin một tg sau lại kêu đăng nhập hết hạn đòi điền mật khẩu,3.0,0.0,0,cho phép sử_dụng face id để thay cho đăng nhập pin một tg sau lại kêu đăng nhập hết hạn đòi điền mật_khẩu
ACB One,giao diện khá sơ xài và không_có lịch sử giao dịch như tg có người chuyển khoản hay đã nạp vào tài khoản bao nhiêu không_có thời gian đối chứng,3.0,0.0,0,giao_diện khá sơ xài và không_có lịch_sử giao_dịch như tg có người chuyển_khoản hay đã nạp vào tài_khoản bao_nhiêu không_có thời_gian đối_chứng
ACB One,chọn acb vì có nhiều chi nhánh và atm cũng như dịch vụ khách hàng ok app lần này dễ dùng và giao diện đẹp hy vọng sẽ có thêm nhiều tính năng mới hơn nữa để sử dụng,5.0,0.0,1,chọn acb vì có nhiều chi_nhánh và atm cũng như dịch_vụ khách_hàng ok app lần này dễ dùng và giao_diện đẹp hy_vọng sẽ có thêm nhiều tính_năng mới hơn nữa để sử_dụng
ACB One,bảo đăng nhập vân tay rồi hay ngày sau lại bảo không đăng nhập được lại phải đăng nhập bình thường lại vậy thì hỏi làm gì,1.0,0.0,0,bảo đăng nhập vân tay rồi hay ngày sau lại bảo không đăng nhập được lại phải đăng nhập bình_thường lại vậy thì hỏi làm gì
ACB One,đăng nhập là nhập phần nào nhỉ em có ghi số tk với mật khẩu mà không_phải,4.0,0.0,1,đăng nhập là nhập phần_nào nhỉ em có ghi số tk với mật_khẩu mà không_phải
ACB One,làm sao đk mà đăng nhập,3.0,0.0,0,làm_sao đk mà đăng nhập
ACB One,mang tiếng là có đăng nhập bằng vân tay nhưng hầu như vẫn phải nhập pass quá bất tiện,4.0,0.0,1,mang tiếng là có đăng nhập bằng vân tay nhưng hầu_như vẫn phải nhập pass quá bất_tiện
ACB One,otp gửi chậm cập nhật dữ liệu cứ xoay vòng vòng quá tệ cho ngân hàng đầu tư về công nghệ như acb,3.0,0.0,0,otp gửi chậm cập_nhật dữ_liệu cứ xoay vòng_vòng quá tệ cho ngân_hàng_đầu_tư về công_nghệ như acb
ACB One,login vào mobile không_được báo có lỗi xảy ra tôi kiếm lịch bảo trì hệ thống không_có tôi phải đăng nhập vội lên web browser để kiểm tra thì trên web vẫn chạy được mà mobile thì báo lỗi tôi hoàn toàn không_thích trải nghiệm này vì tôi không biết mình có bị hack mất pass hay không đến lúc vào được thì chuyển tiền cứ quay mãi không chuyển được,1.0,0.0,0,login vào mobile không_được báo có lỗi xảy ra tôi kiếm lịch bảo_trì hệ_thống không_có tôi phải đăng nhập vội lên web browser để kiểm_tra thì trên web vẫn chạy được mà mobile thì báo lỗi tôi hoàn_toàn không_thích trải_nghiệm này vì tôi không biết mình có bị hack mất pass hay không đến lúc vào được thì chuyển tiền cứ quay mãi không chuyển được
ACB One,chưa bao giờ thấy ngân hàng kém chất lượng như v phát thẻ thì phải kích hoạt bằng dt xong mới đổi dk mã pin nhắn tin kích hoạt thì không_được ứng dụng thì không_có hướng dẫn cho người dùng,1.0,0.0,0,chưa bao_giờ thấy ngân_hàng kém chất_lượng như v phát thẻ thì phải kích_hoạt bằng dt xong mới đổi dk mã pin nhắn_tin kích_hoạt thì không_được ứng_dụng thì không_có hướng_dẫn cho người dùng
ACB One,giao diện đẹp dễ sử dụng hơn so với bản cũ tốt tiếp tục phát huy nhé,4.0,0.0,1,giao_diện đẹp dễ sử_dụng hơn so với bản cũ tốt tiếp_tục phát_huy nhé
ACB One,bua nay sao tai khoan em nhan tien lau,1.0,0.0,0,bua nay sao tai khoan em nhan tien lau
ACB One,login lần nào cũng báo vân tay không khả dụng phải nhập pass lại chuyển tiền thì không báo chuyển thành công trừ tiền không hay biết lag kinh khủng,1.0,0.0,0,login lần nào cũng báo vân tay không khả_dụng phải nhập pass lại chuyển tiền thì không báo chuyển thành_công trừ tiền không hay biết lag kinh_khủng
ACB One,app mới nâng cấp mà không giao dịch chuyển khoản tiền điện tiền nước được bó tay app acb quá tệ lun cả tỉnh bình dương mà acb không hỗ trợ thanh toán tiền nước được bó tay bêm công ty cấp nước bd không_có tk acb hay acb bank không hỗ trợ kết nối thanh toán tiền nước với công ty cấp nước bình dương nhỉ tôi nghĩ acb bank nên xem lại về việc hỗ trợ thanh toán tiền nước của tỉnh bình dương gấp,1.0,0.0,0,app mới nâng_cấp mà không giao_dịch chuyển_khoản tiền điện tiền nước được bó_tay app acb quá tệ lun cả tỉnh bình_dương mà acb không hỗ_trợ thanh_toán tiền nước được bó_tay bêm công_ty cấp_nước bd không_có tk acb hay acb bank không hỗ_trợ kết_nối thanh_toán tiền nước với công_ty cấp_nước bình_dương nhỉ tôi nghĩ acb bank nên xem_lại về việc hỗ_trợ thanh_toán tiền nước của tỉnh bình_dương gấp
ACB One,làm ơn acb xoá luôn cái app đi ngân hàng lớn mà làm ra cái app vậy mà coi được à lúc nào cũng trong tình trạng đang tải dữ liệu chuyển tiền thì vô mệt nghỉ cũng không_được đã làm thì bỏ tiền và công sức vô cho dùng được còn không thì xoá dùm đi khách hàng dùng thêm bực mình qua ngân hàng khác xài cho rồi,1.0,0.0,0,làm ơn acb xoá luôn cái app đi ngân_hàng lớn mà làm ra cái app vậy mà coi được à lúc_nào cũng trong tình_trạng đang tải dữ_liệu chuyển tiền thì vô mệt nghỉ cũng không_được đã làm thì bỏ tiền và công_sức vô cho dùng được còn không thì xoá dùm đi khách_hàng dùng thêm bực_mình qua ngân_hàng khác xài cho rồi
ACB One,chậm chờ tn otp rất lâu gây ức chế cho người chuyển tiền load rất chậm,1.0,0.0,0,chậm chờ tn otp rất lâu gây ức_chế cho người chuyển tiền load rất chậm
ACB One,chia tay acb luôn nha công việc gấp ck gấp apps thì quay như chong chóng lúc trước thì ok lắm h đỡ nhiều rồi,1.0,0.0,0,chia_tay acb luôn nha công_việc gấp ck gấp apps thì quay như chong_chóng lúc trước thì ok lắm h đỡ nhiều rồi
ACB One,mã otp nhiều khi không_gửi chán,1.0,0.0,0,mã otp nhiều khi không_gửi chán
ACB One,cho sao,5.0,0.0,1,cho sao
